Indicator Code: CG1040
"Indicator Name: Cardiovascular diseases"
Export date: 5/26/2022 4:01:42 PM
Source location: "WHO Mortality Database portal"
"Indicator metadata: I00-I99"

Region Code,Region Name,Country Code,Country Name,Year,Sex,Age group code,Age Group,Number,Percentage of cause-specific deaths out of total deaths,"Age-standardized death rate per 100 000 standard population","Death rate per 100 000 population"
EU,Europe,CZE,Czechia,2018,All,Age_all,[All],48792.00000000,43.20935175,191.01943516,459.15702640,
EU,Europe,CZE,Czechia,2019,All,Age_all,[All],47393.00000000,42.17885050,182.11920709,444.19871400,
EU,Europe,DNK,Denmark,2000,All,Age_all,[All],20531.00000000,35.99151532,183.12324878,384.66698043,
EU,Europe,DNK,Denmark,2001,All,Age_all,[All],20873.00000000,36.21772626,184.06049254,389.77927882,
EU,Europe,DNK,Denmark,2002,All,Age_all,[All],20446.00000000,35.01207254,178.67288131,380.44342890,
EU,Europe,DNK,Denmark,2003,All,Age_all,[All],19837.00000000,34.57248423,172.57682414,368.22645788,
EU,Europe,DNK,Denmark,2004,All,Age_all,[All],18538.00000000,33.31955353,160.39470185,343.22148672,
EU,Europe,DNK,Denmark,2005,All,Age_all,[All],17639.00000000,32.23972803,149.47659840,325.68448395,
EU,Europe,DNK,Denmark,2006,All,Age_all,[All],16971.00000000,30.73454308,142.48096671,312.27878872,
EU,Europe,DNK,Denmark,2007,All,Age_all,[All],16042.00000000,29.01901196,132.15442229,293.94869183,
EU,Europe,DNK,Denmark,2008,All,Age_all,[All],15031.00000000,27.69925366,122.05984745,273.83748872,
EU,Europe,DNK,Denmark,2009,All,Age_all,[All],14628.00000000,26.82510865,117.38040999,265.02683877,
EU,Europe,DNK,Denmark,2010,All,Age_all,[All],14398.00000000,26.64963814,113.51579824,259.71266378,
EU,Europe,DNK,Denmark,2011,All,Age_all,[All],13093.00000000,25.07997318,102.05643265,235.19559335,
EU,Europe,DNK,Denmark,2012,All,Age_all,[All],13096.00000000,25.17928900,99.66161898,234.39772260,
EU,Europe,DNK,Denmark,2013,All,Age_all,[All],12655.00000000,24.25165766,95.17665144,225.62822886,
EU,Europe,DNK,Denmark,2014,All,Age_all,[All],12109.00000000,23.74639656,89.04703844,214.70927896,
EU,Europe,DNK,Denmark,2015,All,Age_all,[All],12504.00000000,23.94301471,90.36158685,220.20489058,
EU,Europe,DNK,Denmark,2016,All,Age_all,[All],12691.00000000,24.17793865,90.24752108,221.72639093,
EU,Europe,DNK,Denmark,2017,All,Age_all,[All],12361.00000000,23.34775136,86.14533472,214.60609685,
EU,Europe,DNK,Denmark,2018,All,Age_all,[All],12059.00000000,21.98140722,82.26120302,208.31184831,
NAC,North America and the Caribbean,DMA,Dominica,2000,All,Age_all,[All],129.00000000,30.28169014,,,
NAC,North America and the Caribbean,DMA,Dominica,2001,All,Age_all,[All],178.00000000,34.90196078,,,
NAC,North America and the Caribbean,DMA,Dominica,2002,All,Age_all,[All],198.00000000,33.33333333,,,
NAC,North America and the Caribbean,DMA,Dominica,2003,All,Age_all,[All],183.00000000,32.85457810,,,
NAC,North America and the Caribbean,DMA,Dominica,2004,All,Age_all,[All],196.00000000,35.18850987,,,
NAC,North America and the Caribbean,DMA,Dominica,2005,All,Age_all,[All],157.00000000,32.10633947,,,
NAC,North America and the Caribbean,DMA,Dominica,2006,All,Age_all,[All],191.00000000,35.43599258,,,
NAC,North America and the Caribbean,DMA,Dominica,2007,All,Age_all,[All],206.00000000,36.33156966,,,
NAC,North America and the Caribbean,DMA,Dominica,2008,All,Age_all,[All],210.00000000,38.53211009,,,
NAC,North America and the Caribbean,DMA,Dominica,2009,All,Age_all,[All],201.00000000,35.95706619,,,
NAC,North America and the Caribbean,DMA,Dominica,2010,All,Age_all,[All],184.00000000,31.23938879,,,
NAC,North America and the Caribbean,DMA,Dominica,2011,All,Age_all,[All],182.00000000,30.18242123,,,
NAC,North America and the Caribbean,DMA,Dominica,2012,All,Age_all,[All],239.00000000,38.67313916,,,
NAC,North America and the Caribbean,DMA,Dominica,2013,All,Age_all,[All],224.00000000,36.18739903,,,
NAC,North America and the Caribbean,DMA,Dominica,2014,All,Age_all,[All],265.00000000,43.15960912,,,
NAC,North America and the Caribbean,DMA,Dominica,2015,All,Age_all,[All],220.00000000,33.28290469,,,
NAC,North America and the Caribbean,DOM,Dominican Republic,2000,All,Age_all,[All],6754.00000000,28.23932767,135.36239330,79.72782521,
NAC,North America and the Caribbean,DOM,Dominican Republic,2001,All,Age_all,[All],7222.00000000,28.06294929,138.19969704,83.99040728,
NAC,North America and the Caribbean,DOM,Dominican Republic,2002,All,Age_all,[All],7420.00000000,28.37584611,136.22649154,85.04322362,
NAC,North America and the Caribbean,DOM,Dominican Republic,2003,All,Age_all,[All],8493.00000000,29.99258396,150.62375729,95.96266439,
NAC,North America and the Caribbean,DOM,Dominican Republic,2004,All,Age_all,[All],9327.00000000,30.42471294,159.26753547,103.92844392,
NAC,North America and the Caribbean,DOM,Dominican Republic,2005,All,Age_all,[All],9432.00000000,31.44943483,155.57599171,103.67960364,
NAC,North America and the Caribbean,DOM,Dominican Republic,2006,All,Age_all,[All],8067.00000000,31.84132623,126.10972931,87.50704819,
NAC,North America and the Caribbean,DOM,Dominican Republic,2007,All,Age_all,[All],8394.00000000,34.24165783,126.63741960,89.88248139,
NAC,North America and the Caribbean,DOM,Dominican Republic,2008,All,Age_all,[All],8831.00000000,35.67360129,128.44445127,93.36995107,
NAC,North America and the Caribbean,DOM,Dominican Republic,2009,All,Age_all,[All],9112.00000000,35.66898927,127.32381538,95.14723021,
NAC,North America and the Caribbean,DOM,Dominican Republic,2010,All,Age_all,[All],10466.00000000,35.98294712,142.70337245,107.95120556,
NAC,North America and the Caribbean,DOM,Dominican Republic,2011,All,Age_all,[All],11152.00000000,34.79780330,145.12501879,113.64272102,
NAC,North America and the Caribbean,DOM,Dominican Republic,2012,All,Age_all,[All],12142.00000000,33.61758680,152.04194023,122.26465313,
NAC,North America and the Caribbean,DOM,Dominican Republic,2013,All,Age_all,[All],11898.00000000,31.65624584,144.03993238,118.40889024,
NAC,North America and the Caribbean,DOM,Dominican Republic,2014,All,Age_all,[All],11592.00000000,25.79783683,134.81049238,114.03631396,
NAC,North America and the Caribbean,DOM,Dominican Republic,2015,All,Age_all,[All],11197.00000000,28.03946611,125.72465501,108.90243618,
NAC,North America and the Caribbean,DOM,Dominican Republic,2016,All,Age_all,[All],11710.00000000,27.91218745,126.50274496,112.62061634,
NAC,North America and the Caribbean,DOM,Dominican Republic,2017,All,Age_all,[All],11718.00000000,27.54454422,121.80790231,111.46089680,
NAC,North America and the Caribbean,DOM,Dominican Republic,2018,All,Age_all,[All],12822.00000000,27.71725032,128.69259946,120.65333470,
CSA,Central and South America,ECU,Ecuador,2000,All,Age_all,[All],12429.00000000,22.06266087,151.84664387,98.01182435,
CSA,Central and South America,ECU,Ecuador,2001,All,Age_all,[All],12345.00000000,22.36737208,144.54969109,95.58899196,
CSA,Central and South America,ECU,Ecuador,2002,All,Age_all,[All],12879.00000000,23.19245106,144.33179319,97.98785937,
CSA,Central and South America,ECU,Ecuador,2003,All,Age_all,[All],12613.00000000,23.58363562,135.48927923,94.34034238,
CSA,Central and South America,ECU,Ecuador,2004,All,Age_all,[All],12111.00000000,22.14198219,126.07737745,89.07512789,
CSA,Central and South America,ECU,Ecuador,2005,All,Age_all,[All],12747.00000000,22.44348194,128.51772731,92.19688313,
CSA,Central and South America,ECU,Ecuador,2006,All,Age_all,[All],13242.00000000,22.87244149,127.83986092,94.18620332,
CSA,Central and South America,ECU,Ecuador,2007,All,Age_all,[All],13349.00000000,23.02703076,123.99479284,93.37213149,
CSA,Central and South America,ECU,Ecuador,2008,All,Age_all,[All],13879.00000000,23.15095913,124.04325155,95.48190154,
CSA,Central and South America,ECU,Ecuador,2009,All,Age_all,[All],13026.00000000,21.84507538,112.37741887,88.16587368,
CSA,Central and South America,ECU,Ecuador,2010,All,Age_all,[All],13551.00000000,21.99266424,112.98846159,90.27309560,
CSA,Central and South America,ECU,Ecuador,2011,All,Age_all,[All],13658.00000000,21.92154597,109.16169286,89.59658838,
CSA,Central and South America,ECU,Ecuador,2012,All,Age_all,[All],14387.00000000,22.65276881,110.94924425,92.97470658,
CSA,Central and South America,ECU,Ecuador,2013,All,Age_all,[All],14471.00000000,22.93198529,107.53526812,92.12811684,
CSA,Central and South America,ECU,Ecuador,2014,All,Age_all,[All],14536.00000000,23.07997650,103.96679650,91.12428410,
CSA,Central and South America,ECU,Ecuador,2015,All,Age_all,[All],15126.00000000,23.34619540,104.44650943,93.30114323,
CSA,Central and South America,ECU,Ecuador,2016,All,Age_all,[All],16623.00000000,24.62447782,110.30145354,100.79972756,
CSA,Central and South America,ECU,Ecuador,2017,All,Age_all,[All],17664.00000000,25.50868630,112.29959138,105.23455528,
CSA,Central and South America,ECU,Ecuador,2018,All,Age_all,[All],18549.00000000,25.76894224,113.49276438,108.57299993,
CSA,Central and South America,ECU,Ecuador,2019,All,Age_all,[All],19168.00000000,26.10341681,112.82131249,110.32792050,
CSA,Central and South America,ECU,Ecuador,2020,All,Age_all,[All],29246.00000000,25.31770491,167.46764606,165.76495203,
AF,Africa,EGY,Egypt,2000,All,Age_all,[All],146161.00000000,38.24822446,343.86248576,212.34590336,
AF,Africa,EGY,Egypt,2001,All,Age_all,[All],161088.00000000,39.62911666,370.43492707,229.62493183,
AF,Africa,EGY,Egypt,2002,All,Age_all,[All],171394.00000000,40.85352046,388.41089774,239.76204365,
AF,Africa,EGY,Egypt,2003,All,Age_all,[All],178650.00000000,40.87745230,398.87480477,245.31041393,
AF,Africa,EGY,Egypt,2009,All,Age_all,[All],217798.00000000,45.69914245,420.17243378,268.43968971,
AF,Africa,EGY,Egypt,2010,All,Age_all,[All],222186.00000000,45.19567380,422.18458879,268.46626926,
AF,Africa,EGY,Egypt,2011,All,Age_all,[All],218796.00000000,44.37431678,402.42647538,258.84057273,
AF,Africa,EGY,Egypt,2012,All,Age_all,[All],245826.00000000,46.44948444,431.08329241,284.44760454,
AF,Africa,EGY,Egypt,2013,All,Age_all,[All],218493.00000000,42.74261859,375.15604952,247.15103774,
AF,Africa,EGY,Egypt,2014,All,Age_all,[All],254011.00000000,47.75863755,525.55804846,292.60167283,
AF,Africa,EGY,Egypt,2015,All,Age_all,[All],269529.00000000,46.96617231,543.67767550,302.98512330,
AF,Africa,EGY,Egypt,2016,All,Age_all,[All],259375.00000000,46.63776549,517.31001370,284.95422050,
AF,Africa,EGY,Egypt,2017,All,Age_all,[All],267230.00000000,48.83517785,572.42172773,280.69631593,
AF,Africa,EGY,Egypt,2018,All,Age_all,[All],289975.00000000,51.75278597,606.54832773,298.48981601,
AF,Africa,EGY,Egypt,2019,All,Age_all,[All],306363.00000000,53.69325949,459.27565816,305.17868393,
CSA,Central and South America,SLV,El Salvador,2000,All,Age_all,[All],5534.00000000,19.64710477,154.48280690,93.98879336,
CSA,Central and South America,SLV,El Salvador,2001,All,Age_all,[All],5558.00000000,18.79353486,147.80167748,93.77415849,
CSA,Central and South America,SLV,El Salvador,2002,All,Age_all,[All],5372.00000000,19.55160868,136.93172414,90.10193662,
CSA,Central and South America,SLV,El Salvador,2003,All,Age_all,[All],5602.00000000,19.05766287,137.79686086,93.45892620,
CSA,Central and South America,SLV,El Salvador,2004,All,Age_all,[All],5513.00000000,18.34120700,130.76102862,91.52034838,
CSA,Central and South America,SLV,El Salvador,2005,All,Age_all,[All],5526.00000000,17.86441664,128.42878972,91.30680259,
CSA,Central and South America,SLV,El Salvador,2006,All,Age_all,[All],5761.00000000,18.31621785,127.23933800,94.76265664,
CSA,Central and South America,SLV,El Salvador,2007,All,Age_all,[All],5482.00000000,17.48700118,115.76989319,89.78333751,
CSA,Central and South America,SLV,El Salvador,2008,All,Age_all,[All],5794.00000000,18.33892511,118.56805933,94.49156882,
CSA,Central and South America,SLV,El Salvador,2009,All,Age_all,[All],5941.00000000,18.07313215,118.06680147,96.48104824,
CSA,Central and South America,SLV,El Salvador,2010,All,Age_all,[All],6039.00000000,18.53249862,116.83455120,97.65721332,
CSA,Central and South America,SLV,El Salvador,2011,All,Age_all,[All],6245.00000000,18.83179543,115.87059096,100.55440984,
CSA,Central and South America,SLV,El Salvador,2012,All,Age_all,[All],5667.00000000,17.64211444,101.47315013,90.84754653,
CSA,Central and South America,SLV,El Salvador,2013,All,Age_all,[All],5587.00000000,16.31383771,96.00633762,89.16274475,
CSA,Central and South America,SLV,El Salvador,2014,All,Age_all,[All],5809.00000000,15.50141431,97.97660228,92.27771064,
CSA,Central and South America,SLV,El Salvador,2015,All,Age_all,[All],8814.00000000,21.56646847,144.93711321,139.34904675,
CSA,Central and South America,SLV,El Salvador,2016,All,Age_all,[All],7582.00000000,19.47548226,120.03221399,119.28617717,
CSA,Central and South America,SLV,El Salvador,2017,All,Age_all,[All],9808.00000000,24.62156395,149.79336630,153.53485514,
CSA,Central and South America,SLV,El Salvador,2018,All,Age_all,[All],7743.00000000,20.66508314,116.26953319,120.59346375,
EU,Europe,EST,Estonia,2000,All,Age_all,[All],9982.00000000,54.24115633,418.51856059,714.53881037,
EU,Europe,EST,Estonia,2001,All,Age_all,[All],9922.00000000,53.58608771,412.61246748,714.78227668,
EU,Europe,EST,Estonia,2002,All,Age_all,[All],9983.00000000,54.38845001,411.14387096,723.74669228,
EU,Europe,EST,Estonia,2003,All,Age_all,[All],9952.00000000,54.82591450,403.63034206,726.04178826,
EU,Europe,EST,Estonia,2004,All,Age_all,[All],9402.00000000,53.16369805,377.13331308,690.02972368,
EU,Europe,EST,Estonia,2005,All,Age_all,[All],9231.00000000,53.30907831,364.59391346,681.36775479,
EU,Europe,EST,Estonia,2006,All,Age_all,[All],9187.00000000,53.05497805,356.51855712,682.13036731,
EU,Europe,EST,Estonia,2007,All,Age_all,[All],9057.00000000,52.02481475,341.78542792,675.55270460,
EU,Europe,EST,Estonia,2008,All,Age_all,[All],9074.00000000,54.41679160,332.69944662,678.63793761,
EU,Europe,EST,Estonia,2009,All,Age_all,[All],8796.00000000,54.63693397,311.14386203,659.11585857,
EU,Europe,EST,Estonia,2010,All,Age_all,[All],8750.00000000,55.44642291,299.75979459,657.16592501,
EU,Europe,EST,Estonia,2011,All,Age_all,[All],8159.00000000,53.66350960,270.76247934,614.64217941,
EU,Europe,EST,Estonia,2012,All,Age_all,[All],8339.00000000,53.89387966,266.76788176,627.32170718,
EU,Europe,EST,Estonia,2013,All,Age_all,[All],8293.00000000,53.94171979,257.80739358,629.21235784,
EU,Europe,EST,Estonia,2014,All,Age_all,[All],8250.00000000,53.32902392,249.62688722,627.59357801,
EU,Europe,EST,Estonia,2015,All,Age_all,[All],7965.00000000,52.25349341,234.79692308,605.88403539,
EU,Europe,EST,Estonia,2016,All,Age_all,[All],7973.00000000,51.82994214,228.69485942,605.94798788,
EU,Europe,EST,Estonia,2017,All,Age_all,[All],8003.00000000,51.82618832,220.38667008,606.56818681,
EU,Europe,EST,Estonia,2018,All,Age_all,[All],7953.00000000,50.96116878,214.42567492,601.17013878,
EU,Europe,EST,Estonia,2019,All,Age_all,[All],7672.00000000,50.52021599,203.89206671,578.73583334,
EU,Europe,EST,Estonia,2020,All,Age_all,[All],7703.00000000,49.10748438,200.67956478,580.68577158,
OA,Oceania,FJI,Fiji,2001,All,Age_all,[All],2837.00000000,49.21929216,712.73906132,348.55791381,
OA,Oceania,FJI,Fiji,2002,All,Age_all,[All],2454.00000000,43.49521446,594.21882468,301.00937496,
OA,Oceania,FJI,Fiji,2003,All,Age_all,[All],2465.00000000,40.30412034,588.29767069,302.05520074,
OA,Oceania,FJI,Fiji,2004,All,Age_all,[All],2180.00000000,38.73489694,512.16252229,266.54928716,
OA,Oceania,FJI,Fiji,2005,All,Age_all,[All],2367.00000000,39.76814516,546.75595051,288.09499467,
OA,Oceania,FJI,Fiji,2006,All,Age_all,[All],2293.00000000,37.34527687,470.92081778,276.97585370,
OA,Oceania,FJI,Fiji,2007,All,Age_all,[All],2192.00000000,34.73851030,419.18555002,262.14137935,
OA,Oceania,FJI,Fiji,2008,All,Age_all,[All],2195.00000000,33.92056869,417.51754033,259.65238519,
OA,Oceania,FJI,Fiji,2009,All,Age_all,[All],2595.00000000,40.52154903,506.37151626,303.99338360,
OA,Oceania,FJI,Fiji,2011,All,Age_all,[All],2326.00000000,34.90920006,449.48859707,269.38475810,
OA,Oceania,FJI,Fiji,2012,All,Age_all,[All],2264.00000000,33.46142477,409.63254167,261.71322750,
EU,Europe,FIN,Finland,2000,All,Age_all,[All],21399.00000000,43.39159705,216.72484203,413.41066406,
EU,Europe,FIN,Finland,2001,All,Age_all,[All],20787.00000000,42.85625928,204.01493775,400.67401592,
EU,Europe,FIN,Finland,2002,All,Age_all,[All],21133.00000000,42.78888012,202.93416869,406.35703695,
EU,Europe,FIN,Finland,2003,All,Age_all,[All],20775.00000000,42.36942467,195.67594678,398.52185319,
EU,Europe,FIN,Finland,2004,All,Age_all,[All],19758.00000000,41.37194547,183.50470489,377.91411606,
EU,Europe,FIN,Finland,2005,All,Age_all,[All],19764.00000000,41.38970912,177.16259552,376.73729188,
EU,Europe,FIN,Finland,2006,All,Age_all,[All],19980.00000000,41.53328067,172.63411469,379.39580743,
EU,Europe,FIN,Finland,2007,All,Age_all,[All],20312.00000000,41.37453405,169.93899663,384.06268435,
EU,Europe,FIN,Finland,2008,All,Age_all,[All],20281.00000000,41.31391322,164.55387174,381.69540816,
EU,Europe,FIN,Finland,2009,All,Age_all,[All],20361.00000000,40.80033665,160.57681938,381.37280161,
EU,Europe,FIN,Finland,2010,All,Age_all,[All],20587.00000000,40.43802789,156.82567297,383.84577406,
EU,Europe,FIN,Finland,2011,All,Age_all,[All],20246.00000000,40.03717766,149.44819759,375.74198185,
EU,Europe,FIN,Finland,2012,All,Age_all,[All],20329.00000000,39.29296248,145.75643218,375.49148305,
EU,Europe,FIN,Finland,2013,All,Age_all,[All],19654.00000000,38.17941645,137.10394026,361.35505018,
EU,Europe,FIN,Finland,2014,All,Age_all,[All],19643.00000000,37.48020378,133.01434455,359.66233890,
EU,Europe,FIN,Finland,2015,All,Age_all,[All],19435.00000000,37.15919085,128.76431135,354.58068622,
EU,Europe,FIN,Finland,2016,All,Age_all,[All],19727.00000000,36.55585205,127.27718999,358.97932825,
EU,Europe,FIN,Finland,2017,All,Age_all,[All],19139.00000000,35.66051798,121.44699173,347.46292968,
EU,Europe,FIN,Finland,2018,All,Age_all,[All],18925.00000000,34.71012233,117.55106518,343.12236822,
EU,Europe,FIN,Finland,2019,All,Age_all,[All],18336.00000000,33.97946703,111.60654712,332.07732787,
EU,Europe,FRA,France,2000,All,Age_all,[All],161913.00000000,30.50070641,123.24474072,274.91479769,
EU,Europe,FRA,France,2001,All,Age_all,[All],160157.00000000,30.15730447,120.39696850,270.56930785,
EU,Europe,FRA,France,2002,All,Age_all,[All],158095.00000000,29.54273648,117.75436205,264.91224534,
EU,Europe,FRA,France,2003,All,Age_all,[All],159804.00000000,28.93244136,117.48877971,265.65438588,
EU,Europe,FRA,France,2004,All,Age_all,[All],147322.00000000,28.91961234,106.60365707,242.93200438,
EU,Europe,FRA,France,2005,All,Age_all,[All],149836.00000000,28.40406736,104.80716133,245.64925344,
EU,Europe,FRA,France,2006,All,Age_all,[All],145453.00000000,28.19118833,97.50854409,236.13403903,
EU,Europe,FRA,France,2007,All,Age_all,[All],145272.00000000,27.90820982,93.52184451,234.44854659,
EU,Europe,FRA,France,2008,All,Age_all,[All],146663.00000000,27.54369227,91.38274783,235.39583763,
EU,Europe,FRA,France,2009,All,Age_all,[All],144842.00000000,26.96254819,87.33823221,231.31824714,
EU,Europe,FRA,France,2010,All,Age_all,[All],143144.00000000,26.43100876,83.51001180,227.45697095,
EU,Europe,FRA,France,2011,All,Age_all,[All],138684.00000000,25.84360115,78.52397530,219.35186620,
EU,Europe,FRA,France,2012,All,Age_all,[All],141337.00000000,25.30871051,77.15068512,222.51110481,
EU,Europe,FRA,France,2013,All,Age_all,[All],138894.00000000,24.97954251,74.09363564,217.76440227,
EU,Europe,FRA,France,2014,All,Age_all,[All],136190.00000000,25.00651833,70.93563285,212.36721630,
EU,Europe,FRA,France,2015,All,Age_all,[All],142014.00000000,24.48977480,71.84105447,220.33661634,
EU,Europe,FRA,France,2016,All,Age_all,[All],140480.00000000,24.24208957,69.30401140,217.23399150,
CSA,Central and South America,GUF,French Guiana,2001,All,Age_all,[All],119.00000000,18.03030303,141.00256945,69.81355674,
CSA,Central and South America,GUF,French Guiana,2002,All,Age_all,[All],150.00000000,22.42152466,162.16183346,84.01337493,
CSA,Central and South America,GUF,French Guiana,2003,All,Age_all,[All],160.00000000,22.19140083,169.10320842,85.55051758,
CSA,Central and South America,GUF,French Guiana,2004,All,Age_all,[All],134.00000000,18.63699583,125.06635259,68.60747310,
CSA,Central and South America,GUF,French Guiana,2005,All,Age_all,[All],152.00000000,20.54054054,143.75662272,74.88754551,
CSA,Central and South America,GUF,French Guiana,2006,All,Age_all,[All],131.00000000,18.04407713,113.95146305,62.41364524,
CSA,Central and South America,GUF,French Guiana,2007,All,Age_all,[All],137.00000000,19.46022727,114.20348586,63.37164928,
CSA,Central and South America,GUF,French Guiana,2008,All,Age_all,[All],159.00000000,20.54263566,128.53722139,71.62291213,
CSA,Central and South America,GUF,French Guiana,2009,All,Age_all,[All],136.00000000,19.37321937,105.16384362,59.76971082,
CSA,Central and South America,GUF,French Guiana,2010,All,Age_all,[All],145.00000000,18.80674449,101.55938396,62.23122548,
CSA,Central and South America,GUF,French Guiana,2011,All,Age_all,[All],127.00000000,18.32611833,84.60175444,53.22749305,
CSA,Central and South America,GUF,French Guiana,2012,All,Age_all,[All],142.00000000,18.02030457,101.65896232,58.27649323,
CSA,Central and South America,GUF,French Guiana,2013,All,Age_all,[All],133.00000000,17.45406824,89.23486756,53.40207345,
CSA,Central and South America,GUF,French Guiana,2014,All,Age_all,[All],144.00000000,18.46153846,96.01703792,56.52090292,
CSA,Central and South America,GUF,French Guiana,2015,All,Age_all,[All],173.00000000,20.79326923,118.68702640,66.28377887,
CSA,Central and South America,GUF,French Guiana,2016,All,Age_all,[All],194.00000000,21.53163152,123.29265449,72.43644076,
AS,Asia,GEO,Georgia,2000,All,Age_all,[All],29701.00000000,71.94138307,508.78705224,672.22687459,
AS,Asia,GEO,Georgia,2001,All,Age_all,[All],28337.00000000,72.03284273,480.57350959,646.01215106,
AS,Asia,GEO,Georgia,2004,All,Age_all,[All],31441.00000000,64.43752178,515.55205405,728.07901166,
AS,Asia,GEO,Georgia,2005,All,Age_all,[All],27487.00000000,67.50079811,435.14157360,630.23341129,
AS,Asia,GEO,Georgia,2006,All,Age_all,[All],28365.00000000,67.12815051,425.71997306,644.95225102,
AS,Asia,GEO,Georgia,2007,All,Age_all,[All],27555.00000000,66.91680023,403.24488948,627.90538693,
AS,Asia,GEO,Georgia,2009,All,Age_all,[All],25725.00000000,55.17426273,361.98102297,583.21431000,
AS,Asia,GEO,Georgia,2010,All,Age_all,[All],14426.00000000,30.13956209,188.34387790,322.78707599,
AS,Asia,GEO,Georgia,2011,All,Age_all,[All],17881.00000000,35.89264924,222.69722722,398.82678324,
AS,Asia,GEO,Georgia,2012,All,Age_all,[All],20001.00000000,40.53051795,244.17151965,445.38713341,
AS,Asia,GEO,Georgia,2013,All,Age_all,[All],18693.00000000,38.50019566,223.99145281,416.58495275,
AS,Asia,GEO,Georgia,2014,All,Age_all,[All],20619.00000000,42.00501151,292.80532469,553.23316340,
AS,Asia,GEO,Georgia,2015,All,Age_all,[All],20930.00000000,42.60906740,308.69749967,561.83756586,
AS,Asia,GEO,Georgia,2016,All,Age_all,[All],17987.00000000,35.42770479,265.23316687,482.54797780,
AS,Asia,GEO,Georgia,2017,All,Age_all,[All],19857.00000000,41.52273012,292.37361474,532.64434972,
AS,Asia,GEO,Georgia,2018,All,Age_all,[All],21548.00000000,46.31587998,317.11189296,578.22942597,
AS,Asia,GEO,Georgia,2019,All,Age_all,[All],21448.00000000,45.96755181,315.55840000,576.53418763,
AS,Asia,GEO,Georgia,2020,All,Age_all,[All],21895.00000000,43.32469280,321.16718329,588.14593809,
EU,Europe,DEU,Germany,2000,All,Age_all,[All],395043.00000000,47.09637731,215.06265674,480.66001770,
EU,Europe,DEU,Germany,2001,All,Age_all,[All],391728.00000000,47.27925353,209.78607243,475.74576259,
EU,Europe,DEU,Germany,2002,All,Age_all,[All],393778.00000000,46.78443030,209.12197859,477.40904053,
EU,Europe,DEU,Germany,2003,All,Age_all,[All],396622.00000000,46.44579400,209.81191430,480.63639612,
EU,Europe,DEU,Germany,2004,All,Age_all,[All],368472.00000000,45.03055834,192.45210377,446.62583029,
EU,Europe,DEU,Germany,2005,All,Age_all,[All],367361.00000000,44.24825981,185.77330461,445.47859375,
EU,Europe,DEU,Germany,2006,All,Age_all,[All],358953.00000000,43.68807257,175.27657360,435.80339949,
EU,Europe,DEU,Germany,2007,All,Age_all,[All],358684.00000000,43.36357756,169.63908380,436.02295195,
EU,Europe,DEU,Germany,2008,All,Age_all,[All],356729.00000000,42.24449605,163.34211820,434.40084396,
EU,Europe,DEU,Germany,2009,All,Age_all,[All],356462.00000000,41.71370930,158.88637095,435.37465815,
EU,Europe,DEU,Germany,2010,All,Age_all,[All],352689.00000000,41.06918283,152.61641637,431.38442969,
EU,Europe,DEU,Germany,2011,All,Age_all,[All],342233.00000000,40.15273463,143.62060245,418.48411106,
EU,Europe,DEU,Germany,2012,All,Age_all,[All],349217.00000000,40.15917993,142.56642521,426.30407876,
EU,Europe,DEU,Germany,2013,All,Age_all,[All],354493.00000000,39.66022432,145.48692511,439.56890149,
EU,Europe,DEU,Germany,2014,All,Age_all,[All],338056.00000000,38.93057686,135.62076016,417.44327478,
EU,Europe,DEU,Germany,2015,All,Age_all,[All],356616.00000000,38.54474708,139.02192394,436.56603651,
EU,Europe,DEU,Germany,2016,All,Age_all,[All],338687.00000000,37.18161948,129.45696818,411.28412167,
EU,Europe,DEU,Germany,2017,All,Age_all,[All],344524.00000000,36.95530918,128.45679721,416.81162817,
EU,Europe,DEU,Germany,2018,All,Age_all,[All],345274.00000000,36.15911628,127.02288543,416.46552468,
EU,Europe,DEU,Germany,2019,All,Age_all,[All],331211.00000000,35.25321441,119.02801356,398.60295268,
EU,Europe,GRC,Greece,2000,All,Age_all,[All],52283.00000000,49.71284587,248.34214604,478.89357384,
EU,Europe,GRC,Greece,2001,All,Age_all,[All],51513.00000000,50.22767383,241.73756983,470.44037541,
EU,Europe,GRC,Greece,2002,All,Age_all,[All],51763.00000000,49.81282779,237.50545116,471.10554765,
EU,Europe,GRC,Greece,2003,All,Age_all,[All],52763.00000000,49.99857859,238.32615028,478.63969552,
EU,Europe,GRC,Greece,2004,All,Age_all,[All],51150.00000000,48.74120943,229.08528271,462.40485783,
EU,Europe,GRC,Greece,2005,All,Age_all,[All],49738.00000000,47.32850577,214.10319089,447.93153847,
EU,Europe,GRC,Greece,2006,All,Age_all,[All],50278.00000000,47.89840713,207.37255067,450.98310244,
EU,Europe,GRC,Greece,2007,All,Age_all,[All],50139.00000000,45.62445971,200.52370031,447.95565454,
EU,Europe,GRC,Greece,2008,All,Age_all,[All],49214.00000000,45.57738079,189.03509081,437.96121907,
EU,Europe,GRC,Greece,2009,All,Age_all,[All],48453.00000000,44.73300343,179.13646605,429.44313847,
EU,Europe,GRC,Greece,2010,All,Age_all,[All],47706.00000000,43.73326977,167.68397451,421.89484431,
EU,Europe,GRC,Greece,2011,All,Age_all,[All],47741.00000000,42.97158390,161.46231769,422.48579096,
EU,Europe,GRC,Greece,2012,All,Age_all,[All],49728.00000000,42.62351287,160.44810114,448.29147023,
